track_id,genre_track,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7Fb9KsEzGFKqRABQJMr2ot,kpop,268533.0,False,0.536,0.819,9.0,-13.512,0.0,0.033,0.000279,0.0941,0.326,0.523,138.343,4.0
30GcdOGOuKZRrUrd39mgXT,kpop,144134.0,False,0.753,0.515,4.0,-9.457,0.0,0.238,0.383,0.0,0.295,0.797,100.123,4.0
5CdI1aFysTP34CLZEINwFZ,kpop,222500.0,False,0.293,0.329,4.0,-14.054,1.0,0.0327,0.892,0.966,0.25,0.0796,139.763,4.0
4wF28x8El6B9jkPBlpcxUz,kpop,34551.0,False,0.446,0.477,2.0,-11.54,0.0,0.0276,0.276,0.997,0.306,0.355,69.304,4.0
35rV2zyL2c4rIqcPcCYlSG,kpop,251677.0,False,0.755,0.785,9.0,-6.254,0.0,0.072,0.636,0.0,0.0759,0.664,103.026,4.0
7LV0R4rvUAo3LUq8We7oTs,kpop,30441.0,False,0.602,0.64,0.0,-11.385,1.0,0.0336,0.453,0.985,0.167,0.956,134.193,4.0
2xp3xA6TXnyQMQxob06MOW,kpop,229287.0,False,0.562,0.722,0.0,-7.306,1.0,0.0879,0.21,0.0,0.327,0.718,199.997,4.0
3paP22tmr0zSLIulbxsYIs,kpop,215466.0,True,0.854,0.674,1.0,-6.23,1.0,0.184,0.0517,8.53e-05,0.509,0.848,99.022,4.0
7ja9qZB2Z3nzKS3QnsHHPa,kpop,184186.0,True,0.906,0.726,1.0,-4.537,1.0,0.138,0.0563,0.0,0.194,0.598,117.95,4.0
1ShvYsU61H5HfAwvuELbKu,kpop,201052.0,False,0.75,0.841,1.0,-5.193,0.0,0.0578,0.087,0.0,0.212,0.912,100.024,4.0
6siiIfO6l1FELA39hffr2H,kpop,129000.0,False,0.464,0.17,0.0,-15.466,1.0,0.0292,0.368,0.962,0.0745,0.0761,76.983,1.0
6fIqVW8emlcUOD5Guaw9o4,kpop,59934.0,False,0.608,0.104,1.0,-23.275,1.0,0.227,0.906,0.764,0.0661,0.654,163.821,4.0
3zDwNKFruoBlmZ2t7bbsJn,kpop,205994.0,False,0.81,0.828,1.0,-4.672,0.0,0.0906,0.417,0.0,0.0739,0.78,121.994,4.0
45upB8UIKtxTH25MdLUB9M,kpop,231053.0,False,0.372,0.946,7.0,-1.925,1.0,0.102,0.000643,0.189,0.118,0.389,199.955,4.0
7jVQ1WS5RqUxRaKQVRaokc,kpop,157760.0,False,0.658,0.725,7.0,-4.22,1.0,0.0447,0.296,0.0,0.123,0.612,161.05,4.0
4X7XMmF8jG1nWhWfwDkCey,kpop,188180.0,False,0.741,0.925,2.0,-1.943,0.0,0.0739,0.139,0.0,0.198,0.885,122.954,4.0
2Tg91qUR63QRquyBtb0Vyz,kpop,95211.0,True,0.869,0.421,5.0,-4.506,1.0,0.151,0.00279,0.00494,0.0614,0.659,120.926,4.0
5PO77pcDG709emfPeXDBz9,kpop,213733.0,True,0.912,0.741,0.0,-5.523,0.0,0.158,0.0851,1.49e-05,0.0935,0.961,99.972,4.0
6DbqCKweKwVkHgRv1CI53D,kpop,261026.0,False,0.723,0.644,11.0,-6.863,0.0,0.222,0.00308,0.0,0.352,0.645,144.09,4.0
3r66PWS51DT0mvQmD7ICTc,kpop,206326.0,False,0.674,0.919,5.0,-1.787,0.0,0.0588,0.00638,0.0,0.333,0.756,136.953,4.0
5Hx3kE0fcIQ0UVdELuWaEB,kpop,202439.0,False,0.418,0.37,0.0,-9.092,0.0,0.0315,0.875,0.621,0.127,0.69,153.585,4.0
5ohYQZfcLlD4Lvf8lt3VCA,kpop,218426.0,False,0.486,0.558,3.0,-8.418,1.0,0.0609,0.487,0.0,0.135,0.515,112.493,4.0
7GUhiAHLoVy1V8ucQuZ3CB,kpop,215466.0,True,0.854,0.674,1.0,-6.23,1.0,0.184,0.0517,8.53e-05,0.509,0.848,99.022,4.0
6oG0xju8x9UoJ04nv5t8xy,kpop,240927.0,False,0.655,0.753,7.0,-11.307,1.0,0.0507,0.000726,0.0,0.0546,0.6,136.011,4.0
1DMVjEOvHV4J282azPN73C,kpop,115186.0,True,0.521,0.6,11.0,-10.883,0.0,0.518,0.31,0.0,0.199,0.458,86.843,4.0
4QI8AvgbTJx3Vid5GCMJlN,kpop,206869.0,False,0.536,0.949,11.0,-3.601,0.0,0.0376,0.00012,0.52,0.186,0.486,115.009,4.0
1xWN34JiQ2FNwCgnfHxkiZ,kpop,173966.0,True,0.785,0.726,11.0,-6.106,0.0,0.28,0.0046,0.0,0.174,0.655,166.021,4.0
502Q1pmpalv8MnnIbeb1GB,kpop,78500.0,True,0.76,0.566,10.0,-10.051,0.0,0.346,0.199,0.0,0.31,0.566,138.943,4.0
50zHuiR5AN9oxEE4zOPnr3,kpop,230013.0,False,0.387,0.302,3.0,-8.339,1.0,0.0323,0.707,0.0,0.136,0.669,179.743,4.0
4TfXNFPUXfKXuxWXQDdy5y,kpop,182202.0,False,0.814,0.674,11.0,-8.416,0.0,0.105,0.0138,0.000108,0.269,0.649,126.015,4.0
0PTfAb93okscvzY0JJG99U,kpop,81348.0,False,0.919,0.688,0.0,-7.569,1.0,0.0311,0.149,1.94e-05,0.0395,0.967,123.978,4.0
71WaJultd7EBthQrDU6LnC,kpop,40031.0,False,0.46,0.95,0.0,-7.029,1.0,0.029,5.95e-06,0.00054,0.476,0.69,131.96,4.0
0JMeicXTSneMZLTtig36HM,kpop,154133.0,True,0.723,0.74,4.0,-5.087,0.0,0.248,0.259,0.0,0.416,0.424,81.025,4.0
4B5JAGOlJW6I2NsdqltGQ2,kpop,148000.0,True,0.715,0.673,4.0,-6.495,0.0,0.313,0.0943,0.0,0.174,0.292,97.61,4.0
4OGIeHtYhRTJ8iW21UUyZW,kpop,48000.0,True,0.645,0.64,10.0,-6.871,0.0,0.179,0.395,1.04e-05,0.286,0.674,140.248,4.0
5Swpt6RufLtX9e4FrDLWXP,kpop,366280.0,False,0.558,0.936,6.0,-5.296,0.0,0.101,0.000936,0.0541,0.129,0.365,147.037,4.0
76FEyNQpjyI7zlXOvYb0lV,kpop,196760.0,False,0.686,0.867,1.0,-2.626,0.0,0.0478,0.0628,0.0,0.328,0.572,97.977,4.0
0bU3EfNokhujvRqfBquYAZ,kpop,193621.0,False,0.642,0.659,1.0,-10.5,1.0,0.116,0.00951,7.85e-06,0.143,0.346,134.903,4.0
0TTTYVmwfCyDnqlXwsuoDn,kpop,150545.0,False,0.669,0.729,1.0,-8.601,1.0,0.0316,6.84e-06,0.678,0.377,0.353,109.993,4.0
6nvTD10u38DU8aJFCbBtzd,kpop,60000.0,False,0.574,0.873,7.0,-4.558,1.0,0.0591,0.0353,0.0,0.115,0.641,160.033,4.0
5OZM8ku5y7bOLoRhoPTIi5,kpop,182360.0,False,0.769,0.834,8.0,-3.767,1.0,0.0353,0.0394,7.76e-06,0.0614,0.701,135.061,4.0
08zVUmuITTIifakHuhzfDN,kpop,69332.0,False,0.378,0.911,5.0,-5.806,1.0,0.197,3.02e-05,0.89,0.198,0.0798,180.006,4.0
1ftB9NUpJyxe9l3XezgRAP,kpop,45313.0,False,0.624,0.465,10.0,-10.234,1.0,0.0365,0.863,0.98,0.173,0.905,106.018,4.0
24MRJdXo9s95KO3gh8GXlk,kpop,48401.0,False,0.657,0.451,11.0,-12.611,1.0,0.0518,0.811,0.993,0.182,0.961,119.008,4.0
3GeDEcWeEkTewqtgk5RXTn,kpop,204440.0,False,0.681,0.91,7.0,-2.528,0.0,0.128,0.0821,0.0,0.162,0.35,125.963,4.0
0OkBeCaPYo7WBP3boz9ZQq,kpop,206419.0,False,0.83,0.785,0.0,-5.798,1.0,0.282,0.0881,0.0,0.35,0.562,100.009,4.0
3OUuA0zvOzmkG68ybvr0tG,kpop,185149.0,True,0.329,0.899,2.0,-4.752,1.0,0.0335,3.8e-05,3.74e-05,0.463,0.529,163.019,4.0
6sYqVqXBFB16uR9XPBUjRJ,kpop,187014.0,False,0.613,0.544,10.0,-6.045,0.0,0.0673,0.251,0.0,0.139,0.323,109.953,4.0
7faA2TjcwLRSEJijiH6lDP,kpop,261773.0,False,0.739,0.967,1.0,-3.294,0.0,0.0553,0.0981,0.000112,0.335,0.949,144.014,4.0
72NewffMWAO9kH55vT6dXj,kpop,210125.0,False,0.673,0.811,6.0,-4.527,0.0,0.0736,0.276,0.0,0.101,0.663,94.987,4.0
0yWm1iskE5jHcbXhW9Sz8k,kpop,211253.0,True,0.692,0.831,1.0,-6.955,1.0,0.0477,0.0046,0.00775,0.0937,0.797,100.0,4.0
3fuoiUHTpQic0KS3I8A9E7,kpop,188906.0,False,0.776,0.822,8.0,-3.953,1.0,0.131,0.177,6.37e-06,0.0728,0.336,96.033,4.0
4l2oUhOKZ8BwUqBtn9Ose8,kpop,187402.0,False,0.78,0.951,7.0,-5.475,1.0,0.125,0.285,0.0,0.104,0.487,101.395,4.0
0empuybajOILWSMGYGDoPF,kpop,246333.0,True,0.694,0.717,2.0,-5.693,1.0,0.217,0.0362,0.0,0.102,0.601,159.996,4.0
6AbPtd4Cxxkdzrda6E2WcO,kpop,373066.0,False,0.297,0.875,5.0,-5.27,1.0,0.0566,7.75e-05,0.743,0.0901,0.319,131.367,4.0
6PvLwlOmjWcoUxiOt57jZX,kpop,220906.0,False,0.637,0.541,10.0,-8.227,0.0,0.126,0.00148,0.769,0.107,0.575,135.995,4.0
3wS6i0dQRBwV9Wjyl9FeMn,kpop,189229.0,False,0.765,0.937,4.0,-5.117,0.0,0.139,0.000695,0.873,0.18,0.333,124.976,4.0
4byRwLo7EmkCNBU6S8G6u0,kpop,249230.0,True,0.441,0.623,1.0,-7.331,0.0,0.0414,0.135,0.0,0.14,0.285,78.082,4.0
2TRu7dMps7cVKOyazkj9Fb,kpop,135746.0,True,0.772,0.879,2.0,-4.22,1.0,0.323,0.0283,2.46e-06,0.256,0.312,61.303,5.0
67xIq4mJZ2idOruKuQNwGl,kpop,193320.0,True,0.853,0.533,4.0,-6.647,1.0,0.126,0.263,0.00406,0.134,0.306,123.066,4.0
0WX7HCxjQJ8hm0M7cBtKKj,kpop,185108.0,True,0.658,0.414,6.0,-13.276,0.0,0.201,0.0751,0.0,0.385,0.162,140.128,4.0
2CCeSDTq0NHub7r0OMjfvT,kpop,202135.0,False,0.833,0.923,0.0,-3.645,1.0,0.0909,0.0231,3.45e-06,0.129,0.692,123.0,4.0
6H2dgeehTATwP1SPLAfsA7,kpop,49412.0,False,0.542,0.433,11.0,-12.998,1.0,0.036,0.0133,0.959,0.149,0.483,136.114,4.0
1wVq4cW1DJoHVjWtAlUE9n,kpop,52581.0,False,0.578,0.389,1.0,-10.909,0.0,0.0414,0.292,0.813,0.16,0.616,146.037,4.0
3IR5NNLdFT8Y8fU4hrR1n5,kpop,282093.0,False,0.754,0.774,3.0,-5.381,0.0,0.302,0.107,0.0,0.662,0.793,192.039,4.0
0XYs4CMgCqCSwXX7wtUseq,kpop,41749.0,False,0.349,0.477,7.0,-12.605,1.0,0.0335,0.0602,0.967,0.387,0.829,183.663,4.0
7M2SKQtNe4sVIjGoUoFBCH,kpop,326364.0,False,0.45,0.305,11.0,-6.557,1.0,0.0318,0.764,6.79e-06,0.418,0.107,96.233,3.0
7pQ7pu4QUIcIJH4H2YETqH,kpop,187958.0,False,0.876,0.799,8.0,-3.222,1.0,0.133,0.133,0.0,0.139,0.543,117.951,4.0
3QPZqYIzgEXbVouiHpu7wR,kpop,229253.0,True,0.781,0.649,0.0,-6.295,0.0,0.0892,0.49,2.45e-06,0.216,0.728,134.051,4.0
6xOXmhXHSVOyfyj04m3Jy1,kpop,248390.0,True,0.532,0.666,11.0,-6.68,0.0,0.0453,0.0622,0.00314,0.286,0.437,88.008,4.0
1IbpTcFDHRD87cGQOhVCDP,kpop,193733.0,False,0.762,0.672,9.0,-5.277,0.0,0.073,0.463,0.0,0.205,0.507,128.001,4.0
6S789DTiloFt3bSHB9laNC,kpop,136875.0,False,0.813,0.76,0.0,-4.986,1.0,0.0896,0.00565,0.00151,0.496,0.76,128.007,4.0
1xfP0539579kFI43dfmmeT,kpop,41122.0,False,0.692,0.52,6.0,-8.902,0.0,0.0693,0.919,0.958,0.185,0.966,139.958,4.0
6vqoxmrHgRSUnWUN7GhwD7,kpop,231506.0,False,0.658,0.831,2.0,-3.698,1.0,0.0396,0.00453,8.17e-06,0.166,0.544,127.981,4.0
4iOhQVE4PN0zk0kunoGE2Z,kpop,74154.0,False,0.83,0.526,0.0,-6.709,1.0,0.0309,0.258,1.26e-06,0.359,0.965,120.089,4.0
3bU5NfLuNJbMnxCt4uHYD1,kpop,204250.0,False,0.555,0.526,9.0,-7.91,0.0,0.087,0.232,0.0,0.311,0.747,97.632,4.0
6uryhDRzRZQLOYju9DT2uQ,kpop,174960.0,False,0.639,0.597,1.0,-6.525,1.0,0.125,0.425,0.000247,0.425,0.146,143.997,4.0
6l3sWNrK57WgH7YoSjj4G1,kpop,247804.0,False,0.639,0.179,10.0,-15.696,1.0,0.0601,0.995,0.939,0.101,0.179,133.998,4.0
3QAgFsUgFfRNk8UFfB0f89,kpop,181613.0,False,0.707,0.582,8.0,-4.398,0.0,0.146,0.323,0.0,0.189,0.827,163.966,4.0
6OqvA8eljqHDFTso8szjCe,kpop,305360.0,False,0.75,0.744,1.0,-11.533,1.0,0.0359,0.0611,0.00297,0.0753,0.945,128.91,4.0
1VpV6aj3y796pN7VPKNnlK,kpop,38719.0,False,0.607,0.487,2.0,-12.489,1.0,0.0339,0.491,0.98,0.338,0.564,124.165,4.0
3V0bPwG2ZlDZoawadjngKv,kpop,183904.0,False,0.367,0.00935,0.0,-47.745,0.0,0.129,0.000623,0.0733,0.289,0.0745,127.271,3.0
4bUe0OUcwdu85AMBkZzYFg,kpop,175677.0,True,0.67,0.607,5.0,-6.44,0.0,0.444,0.396,0.0,0.238,0.863,199.666,4.0
3DspuY1MJCIS0G4QKwvx6l,kpop,44977.0,False,0.553,0.583,0.0,-9.645,0.0,0.0395,0.816,0.98,0.181,0.419,128.014,4.0
5A1NVerEpwp9YHzkLN6WOM,kpop,218333.0,False,0.882,0.608,7.0,-5.676,1.0,0.0835,0.164,0.0,0.0966,0.956,97.99,4.0
27hdqtMb0JCDW3Om66C20K,kpop,100908.0,True,0.53,0.542,6.0,-8.14,0.0,0.0595,0.34,8.23e-05,0.222,0.186,178.445,4.0
5Gg1uW3vGt5BfKflmdpn1P,kpop,69588.0,False,0.551,0.642,1.0,-11.05,1.0,0.315,0.0511,0.0,0.228,0.831,100.846,4.0
3KTWYcXnPiqiHhWREWg9YI,kpop,212790.0,False,0.877,0.72,0.0,-3.059,1.0,0.0668,0.22,0.0,0.147,0.481,100.989,4.0
26eibHIN0oV4AGuFCbTTm0,kpop,155386.0,True,0.752,0.749,2.0,-5.623,1.0,0.329,0.108,0.0,0.066,0.403,140.012,4.0
4lR8sYGMGZPvthF2yUfo7T,kpop,166384.0,False,0.799,0.675,1.0,-5.474,1.0,0.0465,0.115,0.0,0.0833,0.594,113.076,4.0
2SojLecJPW9zlNiwzDWmPv,kpop,202285.0,True,0.703,0.754,6.0,-7.103,0.0,0.136,0.0226,0.000744,0.201,0.57,140.101,4.0
1XjipVUiZ6PAAWYbUuSQnS,kpop,202010.0,False,0.599,0.943,0.0,-1.457,1.0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,4.0
4esu1lgv80oDEh0OBnjF7Y,kpop,149237.0,True,0.73,0.21,5.0,-16.14,1.0,0.0479,0.417,0.0,0.0968,0.459,163.998,3.0
1Ur55RXiHphAcfg1k0nChZ,kpop,201746.0,False,0.672,0.8,0.0,-5.077,1.0,0.0358,0.0421,0.0,0.359,0.746,94.024,4.0
7gXttbAcEdUgRYGYJD9OQH,kpop,160000.0,True,0.584,0.547,7.0,-8.502,0.0,0.382,0.655,1.64e-06,0.134,0.56,83.917,4.0
2M4TD0hB1oeFRjnCDIwFZP,kpop,105665.0,True,0.789,0.428,1.0,-10.791,1.0,0.473,0.043,0.0,0.115,0.434,74.81,4.0
3zCq5YhLtXkcWZsbpB5Gov,kpop,89819.0,False,0.453,0.853,8.0,-10.141,1.0,0.0347,0.00241,0.908,0.154,0.56,165.994,4.0
02YEpVmAgZoxPzCSXwwsq6,kpop,154626.0,False,0.557,0.943,2.0,-3.685,1.0,0.0394,0.0392,0.0,0.381,0.791,90.031,4.0
2qGkY7ntyiSZ4pevJU0A9j,kpop,130615.0,True,0.614,0.568,8.0,-9.736,0.0,0.0918,0.0306,0.0,0.119,0.706,135.978,4.0
1h9oWGnTVCe7FYa409HHaB,kpop,47148.0,False,0.63,0.426,6.0,-12.525,0.0,0.0321,0.016,0.739,0.634,0.888,112.019,4.0
3pjOGd5o1jFJeoYjVikSGw,kpop,193754.0,False,0.556,0.969,1.0,-1.366,1.0,0.0826,0.0506,0.000213,0.139,0.647,145.938,4.0
6IvCBinBqp4bwbiQ6p6pop,kpop,398066.0,False,0.298,0.151,5.0,-17.805,1.0,0.0512,0.962,1.04e-05,0.117,0.0387,112.528,4.0
7c7hVsjMbcvK1gqKeAlt9N,kpop,205333.0,True,0.768,0.467,6.0,-14.559,0.0,0.119,0.465,0.000233,0.095,0.105,89.999,4.0
0qaakK9K3WewwbmRxnuJQu,kpop,30000.0,False,0.773,0.388,5.0,-9.381,1.0,0.0424,0.49,0.0,0.294,0.944,115.932,4.0
2EQDGr3onCkl5IwHKePlfs,kpop,234722.0,False,0.752,0.912,11.0,-3.474,1.0,0.113,0.0738,0.0,0.0898,0.639,91.995,4.0
5daOH5iQtwh8UcKMAGIkaf,kpop,240093.0,False,0.707,0.868,4.0,-6.194,0.0,0.0752,0.147,0.0,0.931,0.446,115.009,4.0
1mzDEkT9yHtqTDvG75uCVE,kpop,35874.0,False,0.676,0.59,0.0,-10.738,1.0,0.029,0.0289,0.932,0.0545,0.961,106.944,4.0
4q2HU9Ijpk4zJ24x7oMdXb,kpop,225373.0,False,0.867,0.783,11.0,-2.25,0.0,0.0687,0.00822,0.00643,0.302,0.701,126.04,4.0
2ThH6afGjzThZynhTRhme3,kpop,220630.0,False,0.518,0.918,4.0,-5.092,1.0,0.104,0.196,0.0,0.111,0.668,74.938,4.0
0wknUKU044AlFc927vH1c8,kpop,223733.0,False,0.774,0.682,1.0,-4.408,0.0,0.173,0.0527,0.0,0.121,0.873,140.021,4.0
6dXWpb09RGrZwfxVr9KGcT,kpop,58347.0,False,0.78,0.463,1.0,-10.047,0.0,0.0418,0.634,0.00355,0.11,0.852,110.286,4.0
3r6v6awkmqrHLj9yKaYZmZ,kpop,181413.0,False,0.832,0.745,1.0,-3.546,1.0,0.123,0.0831,0.0,0.177,0.711,107.995,4.0
6CykfIYMh6EVhmO0uQ4SgG,kpop,211261.0,False,0.672,0.904,9.0,-3.24,0.0,0.0597,0.0337,0.0,0.263,0.593,127.955,4.0
2ihoB89jIcyWUZR9jxr3lS,kpop,253080.0,False,0.655,0.969,3.0,-4.721,0.0,0.0437,0.141,6.28e-06,0.0253,0.918,144.99,4.0
1XaV1FvFvwvbw3PQmqnqty,kpop,121533.0,False,0.692,0.649,5.0,-10.92,1.0,0.036,0.0515,0.933,0.103,0.733,134.008,4.0
1Inneo1pHutNACaYG245a5,kpop,40007.0,False,0.611,0.105,1.0,-17.96,1.0,0.0508,0.066,0.692,0.119,0.208,95.993,1.0
3WxhvTWbNc3YDFjCe8odvB,kpop,233123.0,False,0.737,0.556,0.0,-5.974,1.0,0.177,0.692,0.000106,0.0652,0.418,84.067,4.0
7dcoTuJCanG6MUeBK3D214,kpop,118595.0,True,0.78,0.904,8.0,-5.085,0.0,0.416,0.0317,1.5e-06,0.284,0.576,158.056,4.0
2FhEj9lvEIaJihjFprRrGt,kpop,259346.0,True,0.944,0.579,8.0,-4.961,1.0,0.191,0.0381,0.0,0.253,0.769,135.033,4.0
20N3XVIFzmNMWcR8AQz8gI,kpop,200155.0,False,0.605,0.773,1.0,-2.549,0.0,0.0526,0.316,0.0,0.0595,0.567,91.942,4.0
1GgZRZH5PhX1JqjRyoXOMm,kpop,183118.0,False,0.724,0.721,5.0,-4.689,0.0,0.0706,0.385,0.0,0.118,0.96,120.025,4.0
2BOtA3N1zGs23wPeEyjk9O,kpop,191071.0,False,0.361,0.00718,6.0,-29.0,1.0,0.0509,0.994,0.941,0.105,0.44,74.504,4.0
0K8DCE93WHsQxQ2K11uTcs,kpop,256337.0,False,0.588,0.852,10.0,-3.292,1.0,0.0291,0.00977,0.000938,0.297,0.906,173.982,4.0
7GmZtlZLZkASkbxQV03E0c,kpop,115250.0,False,0.664,0.203,8.0,-18.899,1.0,0.0352,0.744,0.755,0.559,0.4,79.996,4.0
2fbveI38AwySIk5aZLmRe7,kpop,137066.0,False,0.483,0.701,7.0,-5.804,1.0,0.156,0.118,0.0,0.3,0.562,174.345,4.0
6ciDfiS06I8OkrMrqZYFXm,kpop,204878.0,False,0.473,0.98,4.0,-2.29,1.0,0.201,0.00966,1.34e-06,0.124,0.582,164.046,4.0
3wIrNgX6nl5gMGBVT2ZFN7,kpop,191647.0,False,0.786,0.855,1.0,-3.866,1.0,0.2,0.0146,0.000349,0.354,0.62,101.992,4.0
4aAZew1RkrjfYkFo1n0Zd8,kpop,287733.0,False,0.5,0.74,1.0,-5.458,0.0,0.0575,0.532,0.0,0.536,0.299,143.9,4.0
1oAJ48ngJ1vKA5xfpa1UtY,kpop,85468.0,False,0.52,0.396,5.0,-10.274,1.0,0.0317,0.275,0.475,0.159,0.396,99.01,3.0
5cupo5PvOX01Lovza7qpZn,kpop,38788.0,False,0.623,0.487,10.0,-10.498,1.0,0.035,0.576,0.965,0.224,0.765,123.52,4.0
7wrHUl4YHScdqrUNLiahjq,kpop,183211.0,False,0.729,0.618,4.0,-8.118,1.0,0.0872,0.371,0.0,0.122,0.579,96.078,4.0
3VmadNbutlXRGqVHc9OBbl,kpop,226000.0,False,0.766,0.845,0.0,-6.132,0.0,0.0852,0.0551,0.000695,0.609,0.532,100.012,4.0
7umvUmOPlCfQ0bHGnRl4FU,kpop,181826.0,False,0.321,0.262,5.0,-16.622,1.0,0.036,0.769,0.141,0.111,0.393,83.625,4.0
0jFHMDRXxKaREor3hBEEST,kpop,180000.0,False,0.722,0.833,6.0,-3.915,1.0,0.094,0.0556,0.0,0.195,0.53,93.941,4.0
2SXd2gB7kGwAVxw4LzRVt1,kpop,199387.0,False,0.649,0.779,9.0,-4.597,0.0,0.0847,0.39,0.0,0.548,0.365,85.069,4.0
3YWRQ8kzcSo4uWiUsFIH2C,kpop,220000.0,False,0.675,0.784,6.0,-6.145,1.0,0.0633,0.018,0.00183,0.144,0.876,89.996,4.0
7mcvFf7UelCrx4Ya4DNOtf,kpop,131840.0,False,0.902,0.563,6.0,-13.295,1.0,0.122,0.178,0.0,0.294,0.873,118.985,4.0
5hwdQMz8v5ca60FveTRpiI,kpop,36571.0,False,0.618,0.111,10.0,-17.321,0.0,0.0573,0.993,0.781,0.0615,0.98,104.983,4.0
1FRcSB4eHNSMNcPownrFz6,kpop,226156.0,False,0.769,0.874,2.0,-3.675,1.0,0.042,0.0814,0.0,0.648,0.932,122.959,4.0
4fVDnDnwINKjfTat3RoIf7,kpop,204183.0,False,0.711,0.99,10.0,-3.251,1.0,0.146,0.0498,0.0,0.126,0.665,128.056,4.0
3SPyoGuiJjHtQk7NfGtR2z,kpop,198448.0,False,0.665,0.745,10.0,-5.239,0.0,0.141,0.271,0.0,0.093,0.868,165.815,4.0
0x2MBJ9SVpuFDpWtdY9uWy,kpop,184919.0,False,0.822,0.748,11.0,-3.199,0.0,0.0671,0.0509,2.31e-05,0.0682,0.782,130.056,4.0
0CkxkO0SyqKwvnm9sjmLSS,kpop,39930.0,False,0.922,0.724,1.0,-6.134,1.0,0.0578,0.231,0.0,0.0815,0.757,102.999,4.0
7AgiMOAPmpQZLQpAV6CiR7,kpop,49732.0,False,0.583,0.392,3.0,-13.677,0.0,0.0379,0.268,0.941,0.155,0.713,122.972,3.0
7zcGGg0GPF6fyTvEgcotjg,kpop,193820.0,False,0.692,0.655,10.0,-13.284,1.0,0.0306,0.323,9.15e-05,0.086,0.692,137.05,4.0
0l0KxMuZj9yrPrxLmq3ONP,kpop,323865.0,False,0.233,0.468,2.0,-13.35,0.0,0.108,0.671,0.839,0.667,0.0783,136.446,4.0
3HjIUejcVMSdrhLkOdedwj,kpop,42225.0,False,0.599,0.582,11.0,-11.251,1.0,0.032,0.3,0.941,0.203,0.632,125.014,4.0
4AXGldUJfmWskRuFrfRXhz,kpop,195631.0,False,0.698,0.953,3.0,-1.869,0.0,0.0525,0.0706,0.0,0.128,0.93,123.004,4.0
13gwpmSGq76NCvhTjYACqI,kpop,146750.0,False,0.796,0.572,5.0,-4.985,1.0,0.123,0.357,0.0,0.101,0.603,119.976,4.0
6YHyJ7yidLXW0hk2yfW9aM,kpop,264937.0,False,0.601,0.344,7.0,-14.094,1.0,0.0537,0.994,0.939,0.138,0.273,124.001,4.0
2VkusCBEW3EtnXdlZ3V3U5,kpop,177898.0,True,0.573,0.427,10.0,-9.0,0.0,0.05,0.0675,9.25e-05,0.101,0.127,91.405,4.0
7pByZyIc94GCDKEDQaHVvh,kpop,191841.0,False,0.413,0.365,3.0,-7.374,1.0,0.0349,0.848,0.0,0.264,0.447,122.125,4.0
0dQQ7xPrMRu7oygP66uAJ2,kpop,201466.0,False,0.683,0.809,11.0,-3.294,0.0,0.0298,0.0111,0.0,0.301,0.594,122.025,4.0
3X1ffifvaygGwhu3LOJ20o,kpop,202740.0,False,0.515,0.746,7.0,-5.055,1.0,0.0932,0.336,0.0,0.0819,0.363,191.852,4.0
40OyiVO9NtBg9R2Gpwxs3u,kpop,210973.0,False,0.741,0.715,4.0,-5.206,0.0,0.034,0.0318,0.0,0.121,0.187,109.989,4.0
4AaGQMc2MJB8ltoQfERh2T,kpop,167615.0,False,0.413,0.719,8.0,-10.985,1.0,0.0441,3.2e-05,0.213,0.373,0.206,147.352,4.0
7xPtL9lgXErOUZhTWNfNiw,kpop,188000.0,False,0.585,0.7,10.0,-7.233,1.0,0.0817,0.415,5.19e-05,0.562,0.961,122.718,4.0
1Tc1GnWs2OuKuNKG7nggZU,kpop,134266.0,False,0.651,0.882,1.0,-4.15,1.0,0.0837,0.141,1.84e-05,0.0705,0.707,138.05,4.0
34bA0q86MF8Bfvt5Kbdk25,kpop,234483.0,False,0.658,0.22,1.0,-18.964,0.0,0.0567,0.99,0.953,0.113,0.22,122.03,4.0
3rO0vvaD1cRqTL8nzwq7PS,kpop,48544.0,False,0.59,0.158,3.0,-19.805,0.0,0.123,0.843,0.69,0.0656,0.799,120.943,4.0
1ZfVxNlKpUHv8ZA8ri59nX,kpop,216043.0,False,0.546,0.687,0.0,-5.547,1.0,0.214,0.219,0.0,0.428,0.529,173.814,4.0
0eAtw7ZVAUJ6gsP0tmAnMg,kpop,222413.0,False,0.689,0.747,6.0,-2.99,0.0,0.0518,0.007,6.27e-06,0.159,0.493,128.002,4.0
3mZNztgWFsvm9wfcqSOdKg,kpop,213333.0,True,0.48,0.602,10.0,-6.335,0.0,0.368,0.487,0.0,0.0848,0.269,179.798,4.0
5VdxS3tU3hPoG7bunIte9F,kpop,190534.0,False,0.91,0.657,1.0,-5.14,1.0,0.0694,0.0278,0.0,0.309,0.32,130.966,4.0
0FivldhIlhJzhbG1E7dbFn,kpop,178560.0,False,0.842,0.868,11.0,-6.241,1.0,0.0635,0.00105,0.268,0.392,0.642,125.011,4.0
2qQJMFmYpP5YQYak66YLE9,kpop,77080.0,False,0.571,0.789,8.0,-11.535,1.0,0.0455,0.0334,0.931,0.122,0.253,136.975,4.0
